ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.InscribirCurso	inscribircurso	1591034988976	 	3.3.1
USER	InscribirCurso	1128	START	1591035073702	1591035073702
REQUEST	841		IniciadoSesion Redirect 1	1591035072799	1591035073731	OK	 
REQUEST	586		MisCursosInscritos	1591035073183	1591035073731	OK	 
REQUEST	848		IniciadoSesion Redirect 1	1591035073539	1591035073732	OK	 
REQUEST	884		IniciadoSesion	1591035073000	1591035073732	OK	 
REQUEST	857		IniciadoSesion Redirect 1	1591035073337	1591035073732	OK	 
REQUEST	1120		Home	1591035073101	1591035073735	OK	 
REQUEST	846		IniciadoSesion Redirect 1	1591035073586	1591035073736	OK	 
REQUEST	1127		Home	1591035073627	1591035073737	OK	 
REQUEST	849		IniciadoSesion Redirect 1	1591035073623	1591035073737	OK	 
REQUEST	843		IniciadoSesion Redirect 1	1591035073478	1591035073740	OK	 
REQUEST	845		IniciadoSesion Redirect 1	1591035073512	1591035073741	OK	 
REQUEST	838		IniciadoSesion Redirect 1	1591035073585	1591035073741	OK	 
REQUEST	1128		Home	1591035073702	1591035073744	OK	 
REQUEST	844		IniciadoSesion Redirect 1	1591035073450	1591035073744	OK	 
REQUEST	884		IniciadoSesion Redirect 1	1591035073732	1591035073744	OK	 
USER	InscribirCurso	1129	START	1591035073795	1591035073795
REQUEST	874		IniciadoSesion	1591035073028	1591035073855	OK	 
REQUEST	1129		Home	1591035073795	1591035073859	OK	 
USER	InscribirCurso	451	END	1591035023561	1591035073860
USER	InscribirCurso	432	END	1591035022162	1591035073860
USER	InscribirCurso	418	END	1591035021094	1591035073860
USER	InscribirCurso	1130	START	1591035073860	1591035073860
REQUEST	874		IniciadoSesion Redirect 1	1591035073856	1591035073894	OK	 
REQUEST	1130		Home	1591035073860	1591035073906	OK	 
REQUEST	683		VerCursos	1591035073860	1591035073907	OK	 
REQUEST	570		MisCursosInscritos	1591035073860	1591035073907	OK	 
REQUEST	572		MisCursosInscritos	1591035073860	1591035073907	OK	 
USER	InscribirCurso	434	END	1591035022313	1591035073939
USER	InscribirCurso	1131	START	1591035073939	1591035073939
USER	InscribirCurso	438	END	1591035022596	1591035073973
REQUEST	1131		Home	1591035073939	1591035073979	OK	 
REQUEST	678		VerCursos	1591035073973	1591035073987	OK	 
REQUEST	729		VerCursos	1591035073973	1591035073988	OK	 
REQUEST	710		VerCursos	1591035073939	1591035073988	OK	 
REQUEST	565		MisCursosInscritos	1591035073939	1591035073988	OK	 
REQUEST	560		MisCursosInscritos	1591035073973	1591035073989	OK	 
REQUEST	583		MisCursosInscritos	1591035073973	1591035073989	OK	 
USER	InscribirCurso	446	END	1591035023168	1591035074033
USER	InscribirCurso	1132	START	1591035074033	1591035074033
REQUEST	1132		Home	1591035074034	1591035074071	OK	 
REQUEST	589		MisCursosInscritos	1591035074033	1591035074079	OK	 
REQUEST	571		MisCursosInscritos	1591035074033	1591035074079	OK	 
REQUEST	577		MisCursosInscritos	1591035074033	1591035074079	OK	 
USER	InscribirCurso	1133	START	1591035074088	1591035074088
REQUEST	1133		Home	1591035074088	1591035074110	OK	 
REQUEST	690		VerCursos	1591035074088	1591035074118	OK	 
USER	InscribirCurso	439	END	1591035022667	1591035074125
USER	InscribirCurso	444	END	1591035023023	1591035074125
REQUEST	580		MisCursosInscritos	1591035074125	1591035074156	OK	 
REQUEST	722		VerCursos	1591035074125	1591035074156	OK	 
REQUEST	705		VerCursos	1591035074125	1591035074156	OK	 
REQUEST	725		VerCursos	1591035074125	1591035074159	OK	 
USER	InscribirCurso	1134	START	1591035074194	1591035074194
USER	InscribirCurso	428	END	1591035021849	1591035074194
USER	InscribirCurso	431	END	1591035022094	1591035074194
REQUEST	575		MisCursosInscritos	1591035074194	1591035074212	OK	 
USER	InscribirCurso	1135	START	1591035074268	1591035074268
USER	InscribirCurso	447	END	1591035023242	1591035074268
REQUEST	564		MisCursosInscritos	1591035074194	1591035074273	OK	 
REQUEST	732		VerCursos	1591035074194	1591035074273	OK	 
REQUEST	1134		Home	1591035074194	1591035074274	OK	 
USER	InscribirCurso	430	END	1591035022016	1591035074322
USER	InscribirCurso	412	END	1591035020665	1591035074322
USER	InscribirCurso	435	END	1591035022383	1591035074322
USER	InscribirCurso	445	END	1591035023103	1591035074322
REQUEST	576		MisCursosInscritos	1591035074194	1591035074328	OK	 
REQUEST	590		MisCursosInscritos	1591035074194	1591035074328	OK	 
REQUEST	569		MisCursosInscritos	1591035074194	1591035074328	OK	 
REQUEST	713		VerCursos	1591035074195	1591035074329	OK	 
REQUEST	707		VerCursos	1591035074194	1591035074329	OK	 
REQUEST	573		MisCursosInscritos	1591035074194	1591035074330	OK	 
REQUEST	864		IniciadoSesion	1591035072968	1591035074331	OK	 
USER	InscribirCurso	455	END	1591035023870	1591035074386
USER	InscribirCurso	450	END	1591035023503	1591035074387
USER	InscribirCurso	436	END	1591035022457	1591035074387
USER	InscribirCurso	433	END	1591035022242	1591035074387
USER	InscribirCurso	1136	START	1591035074387	1591035074387
USER	InscribirCurso	443	END	1591035022953	1591035074387
USER	InscribirCurso	453	END	1591035023719	1591035074472
USER	InscribirCurso	1137	START	1591035074472	1591035074472
USER	InscribirCurso	1138	START	1591035074517	1591035074517
USER	InscribirCurso	1139	START	1591035074595	1591035074595
USER	InscribirCurso	1140	START	1591035074666	1591035074666
USER	InscribirCurso	1141	START	1591035074723	1591035074723
USER	InscribirCurso	462	END	1591035024398	1591035074761
USER	InscribirCurso	1142	START	1591035074792	1591035074792
USER	InscribirCurso	1143	START	1591035074857	1591035074857
REQUEST	739		VerCursos	1591035074322	1591035074897	OK	 
REQUEST	1135		Home	1591035074268	1591035074898	OK	 
REQUEST	723		VerCursos	1591035074268	1591035074898	OK	 
REQUEST	858		IniciadoSesion	1591035072823	1591035074907	OK	 
REQUEST	885		IniciadoSesion	1591035073587	1591035074907	OK	 
REQUEST	855		IniciadoSesion	1591035073744	1591035074908	OK	 
REQUEST	875		IniciadoSesion	1591035073795	1591035074908	OK	 
REQUEST	718		VerCursos	1591035074322	1591035074909	OK	 
REQUEST	851		IniciadoSesion	1591035070203	1591035074917	OK	 
REQUEST	1064		IniciarSesion	1591035074322	1591035074916	OK	 
REQUEST	876		IniciadoSesion	1591035072859	1591035074936	OK	 
USER	InscribirCurso	1144	START	1591035074936	1591035074936
REQUEST	574		MisCursosInscritos	1591035074322	1591035074938	OK	 
REQUEST	888		IniciadoSesion	1591035073702	1591035074939	OK	 
REQUEST	561		MisCursosInscritos	1591035074322	1591035074941	OK	 
REQUEST	868		IniciadoSesion	1591035074125	1591035074941	OK	 
USER	InscribirCurso	1145	START	1591035075013	1591035075013
REQUEST	856		IniciadoSesion	1591035071062	1591035075022	OK	 
REQUEST	609		MisCursosInscritos	1591035074322	1591035075027	OK	 
USER	InscribirCurso	469	END	1591035024872	1591035075035
REQUEST	711		VerCursos	1591035074387	1591035075040	OK	 
REQUEST	885		IniciadoSesion Redirect 1	1591035074907	1591035075040	OK	 
REQUEST	568		MisCursosInscritos	1591035074387	1591035075041	OK	 
REQUEST	853		IniciadoSesion	1591035071321	1591035075042	OK	 
REQUEST	563		MisCursosInscritos	1591035074387	1591035075055	OK	 
REQUEST	1142		Home	1591035074793	1591035075055	OK	 
REQUEST	579		MisCursosInscritos	1591035074322	1591035075056	OK	 
REQUEST	889		IniciadoSesion	1591035074194	1591035075060	OK	 
REQUEST	591		MisCursosInscritos	1591035074386	1591035075075	OK	 
REQUEST	616		MisCursosInscritos	1591035074386	1591035075075	OK	 
USER	InscribirCurso	1146	START	1591035075075	1591035075075
REQUEST	892		IniciadoSesion	1591035074268	1591035075093	OK	 
REQUEST	824		IniciadoSesion	1591035068606	1591035075095	OK	 
REQUEST	581		MisCursosInscritos	1591035074425	1591035075105	OK	 
REQUEST	592		MisCursosInscritos	1591035074889	1591035075106	OK	 
REQUEST	588		MisCursosInscritos	1591035074387	1591035075110	OK	 
REQUEST	582		MisCursosInscritos	1591035074387	1591035075110	OK	 
REQUEST	587		MisCursosInscritos	1591035074387	1591035075111	OK	 
REQUEST	596		MisCursosInscritos	1591035074387	1591035075111	OK	 
REQUEST	595		MisCursosInscritos	1591035074387	1591035075112	OK	 
REQUEST	851		IniciadoSesion Redirect 1	1591035074917	1591035075121	OK	 
REQUEST	1145		Home	1591035075013	1591035075122	OK	 
REQUEST	578		MisCursosInscritos	1591035074387	1591035075123	OK	 
REQUEST	824		IniciadoSesion Redirect 1	1591035075095	1591035075129	OK	 
REQUEST	593		MisCursosInscritos	1591035074322	1591035075131	OK	 
REQUEST	1137		Home	1591035074472	1591035075132	OK	 
REQUEST	872		IniciadoSesion	1591035072132	1591035075134	OK	 
REQUEST	607		MisCursosInscritos	1591035075097	1591035075134	OK	 
REQUEST	736		VerCursos	1591035074425	1591035075145	OK	 
REQUEST	701		VerCursos	1591035074472	1591035075145	OK	 
USER	InscribirCurso	1147	START	1591035075145	1591035075145
REQUEST	584		MisCursosInscritos	1591035074517	1591035075147	OK	 
REQUEST	567		MisCursosInscritos	1591035074386	1591035075159	OK	 
REQUEST	853		IniciadoSesion Redirect 1	1591035075042	1591035075159	OK	 
REQUEST	692		VerCursos	1591035074387	1591035075160	OK	 
REQUEST	598		MisCursosInscritos	1591035074839	1591035075162	OK	 
REQUEST	872		IniciadoSesion Redirect 1	1591035075134	1591035075167	OK	 
USER	InscribirCurso	483	END	1591035025943	1591035075172
USER	InscribirCurso	441	END	1591035022833	1591035075173
REQUEST	702		VerCursos	1591035074901	1591035075184	OK	 
REQUEST	1144		Home	1591035074936	1591035075184	OK	 
REQUEST	888		IniciadoSesion Redirect 1	1591035074940	1591035075185	OK	 
REQUEST	1036		IniciarSesion	1591035074554	1591035075185	OK	 
REQUEST	608		MisCursosInscritos	1591035074807	1591035075185	OK	 
REQUEST	1138		Home	1591035074517	1591035075185	OK	 
REQUEST	858		IniciadoSesion Redirect 1	1591035074907	1591035075185	OK	 
REQUEST	876		IniciadoSesion Redirect 1	1591035074936	1591035075185	OK	 
REQUEST	1032		IniciarSesion	1591035074554	1591035075186	OK	 
REQUEST	1141		Home	1591035074724	1591035075186	OK	 
REQUEST	594		MisCursosInscritos	1591035074387	1591035075188	OK	 
REQUEST	875		IniciadoSesion Redirect 1	1591035074908	1591035075188	OK	 
REQUEST	1143		Home	1591035074857	1591035075190	OK	 
REQUEST	1034		IniciarSesion	1591035074634	1591035075190	OK	 
REQUEST	606		MisCursosInscritos	1591035074517	1591035075191	OK	 
REQUEST	585		MisCursosInscritos	1591035074472	1591035075192	OK	 
REQUEST	892		IniciadoSesion Redirect 1	1591035075094	1591035075193	OK	 
REQUEST	1146		Home	1591035075075	1591035075193	OK	 
REQUEST	731		VerCursos	1591035074517	1591035075194	OK	 
REQUEST	1140		Home	1591035074666	1591035075194	OK	 
REQUEST	1139		Home	1591035074595	1591035075195	OK	 
REQUEST	1040		IniciarSesion	1591035074772	1591035075195	OK	 
REQUEST	856		IniciadoSesion Redirect 1	1591035075023	1591035075197	OK	 
REQUEST	864		IniciadoSesion Redirect 1	1591035074331	1591035075197	OK	 
REQUEST	737		VerCursos	1591035074425	1591035075202	OK	 
REQUEST	1038		IniciarSesion	1591035074747	1591035075205	OK	 
REQUEST	714		VerCursos	1591035074889	1591035075207	OK	 
REQUEST	868		IniciadoSesion Redirect 1	1591035074941	1591035075208	OK	 
REQUEST	855		IniciadoSesion Redirect 1	1591035074908	1591035075211	OK	 
REQUEST	861		IniciadoSesion	1591035071155	1591035075212	OK	 
REQUEST	735		VerCursos	1591035074844	1591035075212	OK	 
REQUEST	617		MisCursosInscritos	1591035075097	1591035075212	OK	 
REQUEST	1147		Home	1591035075146	1591035075217	OK	 
REQUEST	1044		IniciarSesion	1591035074807	1591035075220	OK	 
USER	InscribirCurso	1148	START	1591035075224	1591035075224
USER	InscribirCurso	1149	START	1591035075289	1591035075289
USER	InscribirCurso	1150	START	1591035075321	1591035075321
USER	InscribirCurso	1151	START	1591035075419	1591035075419
USER	InscribirCurso	1152	START	1591035075484	1591035075484
REQUEST	889		IniciadoSesion Redirect 1	1591035075060	1591035075505	OK	 
REQUEST	706		VerCursos	1591035074387	1591035075506	OK	 
REQUEST	712		VerCursos	1591035075107	1591035075506	OK	 
REQUEST	724		VerCursos	1591035074981	1591035075506	OK	 
REQUEST	1136		Home	1591035074387	1591035075507	OK	 
REQUEST	898		IniciadoSesion	1591035074872	1591035075512	OK	 
REQUEST	861		IniciadoSesion Redirect 1	1591035075212	1591035075513	OK	 
REQUEST	1048		IniciarSesion	1591035075257	1591035075526	OK	 
REQUEST	1073		IniciarSesion	1591035075291	1591035075529	OK	 
REQUEST	1152		Home	1591035075484	1591035075531	OK	 
REQUEST	1148		Home	1591035075224	1591035075532	OK	 
REQUEST	1031		IniciarSesion	1591035075257	1591035075538	OK	 
REQUEST	1150		Home	1591035075321	1591035075565	OK	 
USER	InscribirCurso	1153	START	1591035075566	1591035075566
REQUEST	830		IniciadoSesion	1591035069972	1591035075624	OK	 
USER	InscribirCurso	1154	START	1591035075631	1591035075631
REQUEST	1153		Home	1591035075566	1591035075635	OK	 
REQUEST	1039		IniciarSesion	1591035075598	1591035075647	OK	 
REQUEST	854		IniciadoSesion	1591035071638	1591035075676	OK	 
USER	InscribirCurso	454	END	1591035023805	1591035075678
REQUEST	1045		IniciarSesion	1591035075598	1591035075683	OK	 
REQUEST	613		MisCursosInscritos	1591035075224	1591035075693	OK	 
REQUEST	900		IniciadoSesion	1591035075056	1591035075694	OK	 
REQUEST	1077		IniciarSesion	1591035075598	1591035075694	OK	 
USER	InscribirCurso	1155	START	1591035075698	1591035075698
REQUEST	887		IniciadoSesion	1591035075024	1591035075700	OK	 
USER	InscribirCurso	467	END	1591035024727	1591035075706
USER	InscribirCurso	480	END	1591035025712	1591035075706
REQUEST	1151		Home	1591035075419	1591035075707	OK	 
REQUEST	830		IniciadoSesion Redirect 1	1591035075624	1591035075711	OK	 
REQUEST	1079		IniciarSesion	1591035075631	1591035075712	OK	 
REQUEST	1149		Home	1591035075289	1591035075713	OK	 
USER	InscribirCurso	437	END	1591035022525	1591035075733
USER	InscribirCurso	456	END	1591035023949	1591035075733
REQUEST	1075		IniciarSesion	1591035075451	1591035075733	OK	 
REQUEST	898		IniciadoSesion Redirect 1	1591035075512	1591035075734	OK	 
REQUEST	854		IniciadoSesion Redirect 1	1591035075676	1591035075734	OK	 
REQUEST	1155		Home	1591035075698	1591035075735	OK	 
REQUEST	900		IniciadoSesion Redirect 1	1591035075694	1591035075735	OK	 
REQUEST	1063		IniciarSesion	1591035075451	1591035075736	OK	 
REQUEST	863		IniciadoSesion	1591035071155	1591035075744	OK	 
USER	InscribirCurso	463	END	1591035024464	1591035075762
USER	InscribirCurso	1156	START	1591035075781	1591035075781
USER	InscribirCurso	461	END	1591035024300	1591035075814
USER	InscribirCurso	466	END	1591035024651	1591035075848
USER	InscribirCurso	448	END	1591035023340	1591035075848
USER	InscribirCurso	1157	START	1591035075855	1591035075855
USER	InscribirCurso	481	END	1591035025798	1591035075889
USER	InscribirCurso	459	END	1591035024187	1591035075912
REQUEST	719		VerCursos	1591035075680	1591035075916	OK	 
USER	InscribirCurso	473	END	1591035025156	1591035075940
USER	InscribirCurso	1158	START	1591035075940	1591035075940
REQUEST	740		VerCursos	1591035075659	1591035075944	OK	 
REQUEST	566		MisCursosInscritos	1591035075660	1591035075944	OK	 
REQUEST	726		VerCursos	1591035075698	1591035075945	OK	 
REQUEST	720		VerCursos	1591035075733	1591035075946	OK	 
REQUEST	865		IniciadoSesion	1591035073795	1591035075947	OK	 
REQUEST	893		IniciadoSesion	1591035074889	1591035075948	OK	 
REQUEST	727		VerCursos	1591035075762	1591035075962	OK	 
REQUEST	1154		Home	1591035075631	1591035075964	OK	 
REQUEST	887		IniciadoSesion Redirect 1	1591035075700	1591035075969	OK	 
REQUEST	1037		IniciarSesion	1591035075814	1591035075988	OK	 
REQUEST	1157		Home	1591035075856	1591035075991	OK	 
REQUEST	1033		IniciarSesion	1591035075814	1591035075994	OK	 
REQUEST	1043		IniciarSesion	1591035075680	1591035075996	OK	 
REQUEST	893		IniciadoSesion Redirect 1	1591035075948	1591035075997	OK	 
REQUEST	605		MisCursosInscritos	1591035075733	1591035075998	OK	 
REQUEST	624		MisCursosInscritos	1591035075912	1591035075998	OK	 
REQUEST	597		MisCursosInscritos	1591035075762	1591035075999	OK	 
REQUEST	1158		Home	1591035075940	1591035075999	OK	 
REQUEST	623		MisCursosInscritos	1591035075889	1591035076007	OK	 
REQUEST	1156		Home	1591035075781	1591035076008	OK	 
REQUEST	721		VerCursos	1591035075762	1591035076010	OK	 
USER	InscribirCurso	460	END	1591035024258	1591035076072
USER	InscribirCurso	487	END	1591035026286	1591035076072
USER	InscribirCurso	470	END	1591035024957	1591035076072
USER	InscribirCurso	474	END	1591035025224	1591035076072
USER	InscribirCurso	458	END	1591035024107	1591035076073
USER	InscribirCurso	476	END	1591035025424	1591035076073
USER	InscribirCurso	484	END	1591035026034	1591035076073
USER	InscribirCurso	482	END	1591035025877	1591035076073
USER	InscribirCurso	1159	START	1591035076072	1591035076072
USER	InscribirCurso	468	END	1591035024805	1591035076073
REQUEST	728		VerCursos	1591035075880	1591035076075	OK	 
REQUEST	717		VerCursos	1591035075781	1591035076075	OK	 
REQUEST	1061		IniciarSesion	1591035075814	1591035076075	OK	 
REQUEST	1071		IniciarSesion	1591035075814	1591035076075	OK	 
USER	InscribirCurso	1160	START	1591035076141	1591035076141
USER	InscribirCurso	464	END	1591035024543	1591035076141
USER	InscribirCurso	485	END	1591035026095	1591035076141
USER	InscribirCurso	492	END	1591035026640	1591035076142
USER	InscribirCurso	472	END	1591035025091	1591035076142
USER	InscribirCurso	486	END	1591035026184	1591035076142
USER	InscribirCurso	471	END	1591035025012	1591035076142
USER	InscribirCurso	1161	START	1591035076193	1591035076193
USER	InscribirCurso	1162	START	1591035076236	1591035076236
USER	InscribirCurso	465	END	1591035024591	1591035076269
USER	InscribirCurso	477	END	1591035025497	1591035076297
USER	InscribirCurso	1163	START	1591035076324	1591035076324
USER	InscribirCurso	475	END	1591035025352	1591035076325
USER	InscribirCurso	1164	START	1591035076374	1591035076374
USER	InscribirCurso	457	END	1591035024022	1591035076423
USER	InscribirCurso	1165	START	1591035076456	1591035076456
USER	InscribirCurso	1166	START	1591035076521	1591035076521
USER	InscribirCurso	449	END	1591035023407	1591035076554
USER	InscribirCurso	1167	START	1591035076587	1591035076587
USER	InscribirCurso	478	END	1591035025559	1591035076622
USER	InscribirCurso	1168	START	1591035076650	1591035076650
USER	InscribirCurso	497	END	1591035027007	1591035076666
USER	InscribirCurso	1169	START	1591035076737	1591035076737
REQUEST	611		MisCursosInscritos	1591035075848	1591035076742	OK	 
REQUEST	870		IniciadoSesion	1591035072859	1591035076747	OK	 
REQUEST	913		IniciadoSesion	1591035075983	1591035076749	OK	 
REQUEST	913		IniciadoSesion Redirect 1	1591035076749	1591035076760	OK	 
REQUEST	614		MisCursosInscritos	1591035075848	1591035076767	OK	 
REQUEST	599		MisCursosInscritos	1591035076073	1591035076767	OK	 
REQUEST	600		MisCursosInscritos	1591035075762	1591035076774	OK	 
REQUEST	1159		Home	1591035076073	1591035076777	OK	 
REQUEST	601		MisCursosInscritos	1591035075827	1591035076778	OK	 
REQUEST	738		VerCursos	1591035075733	1591035076782	OK	 
REQUEST	622		MisCursosInscritos	1591035076072	1591035076785	OK	 
REQUEST	755		VerCursos	1591035076072	1591035076798	OK	 
USER	InscribirCurso	1170	START	1591035076813	1591035076813
REQUEST	632		MisCursosInscritos	1591035076072	1591035076814	OK	 
REQUEST	620		MisCursosInscritos	1591035076072	1591035076815	OK	 
REQUEST	603		MisCursosInscritos	1591035076072	1591035076829	OK	 
REQUEST	881		IniciadoSesion	1591035074194	1591035076839	OK	 
REQUEST	878		IniciadoSesion	1591035073744	1591035076839	OK	 
REQUEST	1097		IniciarSesion	1591035076727	1591035076845	OK	 
REQUEST	906		IniciadoSesion	1591035075912	1591035076846	OK	 
REQUEST	1096		IniciarSesion	1591035076727	1591035076846	OK	 
REQUEST	863		IniciadoSesion Redirect 1	1591035075744	1591035076846	OK	 
REQUEST	1169		Home	1591035076738	1591035076847	OK	 
REQUEST	602		MisCursosInscritos	1591035076073	1591035076847	OK	 
REQUEST	1098		IniciarSesion	1591035076762	1591035076851	OK	 
REQUEST	621		MisCursosInscritos	1591035075781	1591035076852	OK	 
REQUEST	730		VerCursos	1591035076072	1591035076852	OK	 
