ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	rendimiento.TransportesAcabadosPerfomance	transportesacabadosperfomance	1590688537350	 	3.3.1
REQUEST	493		Authenticated Redirect 1	1590688638923	1590688639868	OK	 
REQUEST	585		Login	1590688639411	1590688639877	OK	 
REQUEST	584		Login	1590688639249	1590688639877	OK	 
REQUEST	593		request_1	1590688638900	1590688639897	OK	 
REQUEST	355		request_8	1590688638939	1590688639903	OK	 
REQUEST	490		request_6	1590688639741	1590688639903	OK	 
REQUEST	578		request_4	1590688638928	1590688639906	OK	 
REQUEST	595		request_1	1590688638789	1590688639911	OK	 
REQUEST	582		Login	1590688638959	1590688639934	OK	 
REQUEST	579		Login	1590688638811	1590688639934	OK	 
REQUEST	594		request_1	1590688638904	1590688639944	OK	 
REQUEST	361		request_8	1590688639007	1590688639946	OK	 
REQUEST	573		Login	1590688638667	1590688639957	OK	 
REQUEST	570		request_4	1590688638943	1590688639957	OK	 
REQUEST	491		request_6	1590688639719	1590688639958	OK	 
REQUEST	577		request_4	1590688638943	1590688639958	OK	 
USER	TransportesAcabados	342	END	1590688595857	1590688639961
REQUEST	487		request_6	1590688638928	1590688639964	OK	 
REQUEST	600		Home	1590688638959	1590688639964	OK	 
REQUEST	485		request_6	1590688639719	1590688639967	OK	 
REQUEST	498		Authenticated Redirect 1	1590688639735	1590688639982	OK	 
REQUEST	572		request_4	1590688638922	1590688639982	OK	 
REQUEST	483		request_6	1590688639741	1590688640009	OK	 
REQUEST	500		Authenticated Redirect 1	1590688639733	1590688640009	OK	 
REQUEST	574		request_4	1590688639007	1590688640009	OK	 
REQUEST	497		request_6	1590688639818	1590688640035	OK	 
REQUEST	353		request_8	1590688639005	1590688640041	OK	 
REQUEST	493		request_6	1590688639869	1590688640041	OK	 
REQUEST	496		Authenticated Redirect 1	1590688639817	1590688640064	OK	 
REQUEST	495		Authenticated Redirect 1	1590688639748	1590688640065	OK	 
REQUEST	580		request_4	1590688639868	1590688640064	OK	 
REQUEST	583		request_4	1590688639759	1590688640068	OK	 
REQUEST	587		Login	1590688639902	1590688640071	OK	 
REQUEST	494		Authenticated Redirect 1	1590688639735	1590688640077	OK	 
REQUEST	499		Authenticated Redirect 1	1590688639733	1590688640091	OK	 
REQUEST	582		request_4	1590688639935	1590688640092	OK	 
REQUEST	579		request_4	1590688639935	1590688640121	OK	 
REQUEST	479		request_6	1590688639748	1590688640123	OK	 
REQUEST	581		request_4	1590688639821	1590688640123	OK	 
REQUEST	586		request_4	1590688639774	1590688640124	OK	 
REQUEST	573		request_4	1590688639958	1590688640141	OK	 
REQUEST	496		request_6	1590688640065	1590688640148	OK	 
REQUEST	585		request_4	1590688639878	1590688640148	OK	 
REQUEST	584		request_4	1590688639878	1590688640151	OK	 
REQUEST	600		request_1	1590688639964	1590688640155	OK	 
REQUEST	498		request_6	1590688639983	1590688640156	OK	 
REQUEST	495		request_6	1590688640065	1590688640165	OK	 
REQUEST	588		Login	1590688640115	1590688640165	OK	 
REQUEST	494		request_6	1590688640077	1590688640165	OK	 
REQUEST	587		request_4	1590688640072	1590688640165	OK	 
REQUEST	500		request_6	1590688640010	1590688640166	OK	 
REQUEST	499		request_6	1590688640092	1590688640168	OK	 
REQUEST	588		request_4	1590688640165	1590688640183	OK	 
REQUEST	589		Login	1590688640205	1590688640210	OK	 
REQUEST	589		request_4	1590688640210	1590688640215	OK	 
REQUEST	502		Authenticated	1590688639115	1590688640270	OK	 
REQUEST	502		Authenticated Redirect 1	1590688640270	1590688640274	OK	 
REQUEST	502		request_6	1590688640274	1590688640278	OK	 
REQUEST	375		TransportesAcabados	1590688640273	1590688640281	OK	 
REQUEST	375		request_8	1590688640281	1590688640289	OK	 
REQUEST	501		Authenticated	1590688639114	1590688640290	OK	 
REQUEST	373		TransportesAcabados	1590688640284	1590688640293	OK	 
REQUEST	379		TransportesAcabados	1590688640284	1590688640293	OK	 
REQUEST	501		Authenticated Redirect 1	1590688640291	1590688640295	OK	 
REQUEST	501		request_6	1590688640296	1590688640300	OK	 
REQUEST	373		request_8	1590688640293	1590688640302	OK	 
REQUEST	379		request_8	1590688640293	1590688640302	OK	 
REQUEST	371		TransportesAcabados	1590688640300	1590688640309	OK	 
REQUEST	371		request_8	1590688640309	1590688640318	OK	 
REQUEST	372		TransportesAcabados	1590688640312	1590688640321	OK	 
REQUEST	377		TransportesAcabados	1590688640312	1590688640322	OK	 
REQUEST	503		Authenticated	1590688639509	1590688640328	OK	 
REQUEST	377		request_8	1590688640322	1590688640332	OK	 
REQUEST	503		Authenticated Redirect 1	1590688640328	1590688640334	OK	 
REQUEST	503		request_6	1590688640335	1590688640340	OK	 
REQUEST	374		TransportesAcabados	1590688640329	1590688640341	OK	 
REQUEST	369		TransportesAcabados	1590688640329	1590688640343	OK	 
REQUEST	372		request_8	1590688640322	1590688640344	OK	 
REQUEST	374		request_8	1590688640341	1590688640352	OK	 
REQUEST	369		request_8	1590688640344	1590688640352	OK	 
REQUEST	378		TransportesAcabados	1590688640342	1590688640354	OK	 
REQUEST	367		TransportesAcabados	1590688640343	1590688640364	OK	 
REQUEST	380		TransportesAcabados	1590688640342	1590688640365	OK	 
REQUEST	381		TransportesAcabados	1590688640357	1590688640370	OK	 
REQUEST	378		request_8	1590688640354	1590688640371	OK	 
REQUEST	376		TransportesAcabados	1590688640362	1590688640374	OK	 
REQUEST	367		request_8	1590688640365	1590688640379	OK	 
REQUEST	376		request_8	1590688640375	1590688640383	OK	 
REQUEST	380		request_8	1590688640365	1590688640383	OK	 
REQUEST	381		request_8	1590688640371	1590688640385	OK	 
REQUEST	370		TransportesAcabados	1590688640394	1590688640401	OK	 
REQUEST	370		request_8	1590688640401	1590688640408	OK	 
REQUEST	382		TransportesAcabados	1590688640425	1590688640431	OK	 
REQUEST	382		request_8	1590688640431	1590688640438	OK	 
REQUEST	383		TransportesAcabados	1590688640575	1590688640582	OK	 
REQUEST	383		request_8	1590688640582	1590688640588	OK	 
REQUEST	384		TransportesAcabados	1590688640733	1590688640755	OK	 
REQUEST	384		request_8	1590688640756	1590688640789	OK	 
REQUEST	386		TransportesAcabados	1590688641248	1590688641448	OK	 
REQUEST	385		TransportesAcabados	1590688641355	1590688641455	OK	 
REQUEST	386		request_8	1590688641448	1590688641456	OK	 
REQUEST	385		request_8	1590688641455	1590688641574	OK	 
REQUEST	597		Login	1590688641835	1590688641939	OK	 
REQUEST	597		request_4	1590688641939	1590688641945	OK	 
USER	TransportesAcabados	345	END	1590688596366	1590688642457
USER	TransportesAcabados	352	END	1590688597522	1590688642457
USER	TransportesAcabados	350	END	1590688597232	1590688642553
USER	TransportesAcabados	349	END	1590688597020	1590688642553
USER	TransportesAcabados	351	END	1590688597365	1590688642553
USER	TransportesAcabados	340	END	1590688595554	1590688642657
USER	TransportesAcabados	346	END	1590688596522	1590688642657
USER	TransportesAcabados	344	END	1590688596200	1590688642657
USER	TransportesAcabados	341	END	1590688595708	1590688642657
USER	TransportesAcabados	343	END	1590688596022	1590688642658
USER	TransportesAcabados	348	END	1590688596860	1590688642658
USER	TransportesAcabados	347	END	1590688596691	1590688642658
REQUEST	514		Authenticated	1590688640931	1590688643024	OK	 
REQUEST	504		Authenticated	1590688640698	1590688643024	OK	 
REQUEST	591		Login	1590688641978	1590688643029	OK	 
REQUEST	510		Authenticated	1590688640918	1590688643030	OK	 
REQUEST	512		Authenticated	1590688641141	1590688643030	OK	 
REQUEST	518		Authenticated	1590688641355	1590688643031	OK	 
REQUEST	508		Authenticated	1590688640802	1590688643033	OK	 
REQUEST	511		Authenticated	1590688640872	1590688643033	OK	 
REQUEST	513		Authenticated	1590688641141	1590688643033	OK	 
REQUEST	515		Authenticated	1590688641141	1590688643034	OK	 
REQUEST	516		Authenticated	1590688641248	1590688643046	OK	 
REQUEST	517		Authenticated	1590688641248	1590688643047	OK	 
REQUEST	506		Authenticated	1590688640601	1590688643050	OK	 
REQUEST	590		Login	1590688641979	1590688643050	OK	 
REQUEST	505		Authenticated	1590688640671	1590688643053	OK	 
REQUEST	507		Authenticated	1590688640802	1590688643055	OK	 
REQUEST	509		Authenticated	1590688640930	1590688643055	OK	 
REQUEST	592		Login	1590688641979	1590688643063	OK	 
REQUEST	598		Login	1590688641978	1590688643068	OK	 
REQUEST	519		Authenticated	1590688641704	1590688643070	OK	 
REQUEST	596		Login	1590688641979	1590688643071	OK	 
REQUEST	593		Login	1590688642927	1590688643075	OK	 
REQUEST	595		Login	1590688642928	1590688643075	OK	 
REQUEST	514		Authenticated Redirect 1	1590688643024	1590688643080	OK	 
REQUEST	504		Authenticated Redirect 1	1590688643024	1590688643087	OK	 
REQUEST	515		Authenticated Redirect 1	1590688643034	1590688643096	OK	 
REQUEST	506		Authenticated Redirect 1	1590688643050	1590688643096	OK	 
REQUEST	511		Authenticated Redirect 1	1590688643034	1590688643096	OK	 
REQUEST	507		Authenticated Redirect 1	1590688643055	1590688643097	OK	 
REQUEST	505		Authenticated Redirect 1	1590688643054	1590688643100	OK	 
REQUEST	517		Authenticated Redirect 1	1590688643047	1590688643100	OK	 
REQUEST	516		Authenticated Redirect 1	1590688643047	1590688643101	OK	 
REQUEST	599		Login	1590688642836	1590688643108	OK	 
REQUEST	509		Authenticated Redirect 1	1590688643055	1590688643120	OK	 
REQUEST	508		Authenticated Redirect 1	1590688643034	1590688643120	OK	 
REQUEST	510		Authenticated Redirect 1	1590688643030	1590688643121	OK	 
REQUEST	518		Authenticated Redirect 1	1590688643031	1590688643122	OK	 
REQUEST	594		Login	1590688642960	1590688643126	OK	 
REQUEST	590		request_4	1590688643050	1590688643127	OK	 
REQUEST	591		request_4	1590688643030	1590688643128	OK	 
REQUEST	598		request_4	1590688643069	1590688643130	OK	 
REQUEST	515		request_6	1590688643097	1590688643133	OK	 
REQUEST	506		request_6	1590688643097	1590688643133	OK	 
REQUEST	512		Authenticated Redirect 1	1590688643031	1590688643134	OK	 
REQUEST	520		Authenticated	1590688641835	1590688643134	OK	 
REQUEST	593		request_4	1590688643076	1590688643135	OK	 
REQUEST	513		Authenticated Redirect 1	1590688643034	1590688643136	OK	 
REQUEST	519		Authenticated Redirect 1	1590688643070	1590688643137	OK	 
REQUEST	592		request_4	1590688643064	1590688643137	OK	 
REQUEST	518		request_6	1590688643123	1590688643139	OK	 
REQUEST	596		request_4	1590688643071	1590688643139	OK	 
REQUEST	595		request_4	1590688643076	1590688643143	OK	 
REQUEST	514		request_6	1590688643081	1590688643144	OK	 
REQUEST	512		request_6	1590688643134	1590688643151	OK	 
REQUEST	519		request_6	1590688643137	1590688643151	OK	 
REQUEST	509		request_6	1590688643121	1590688643153	OK	 
REQUEST	599		request_4	1590688643108	1590688643153	OK	 
REQUEST	510		request_6	1590688643122	1590688643156	OK	 
REQUEST	508		request_6	1590688643121	1590688643157	OK	 
REQUEST	517		request_6	1590688643101	1590688643157	OK	 
REQUEST	511		request_6	1590688643097	1590688643157	OK	 
REQUEST	521		Authenticated	1590688641835	1590688643159	OK	 
REQUEST	520		Authenticated Redirect 1	1590688643135	1590688643161	OK	 
REQUEST	516		request_6	1590688643101	1590688643165	OK	 
REQUEST	521		Authenticated Redirect 1	1590688643159	1590688643166	OK	 
REQUEST	504		request_6	1590688643087	1590688643167	OK	 
REQUEST	513		request_6	1590688643137	1590688643169	OK	 
REQUEST	507		request_6	1590688643097	1590688643174	OK	 
REQUEST	505		request_6	1590688643101	1590688643175	OK	 
REQUEST	521		request_6	1590688643167	1590688643175	OK	 
REQUEST	594		request_4	1590688643126	1590688643175	OK	 
REQUEST	520		request_6	1590688643161	1590688643181	OK	 
REQUEST	600		Login	1590688643176	1590688643182	OK	 
REQUEST	600		request_4	1590688643182	1590688643188	OK	 
USER	TransportesAcabados	365	END	1590688599696	1590688644186
USER	TransportesAcabados	363	END	1590688599358	1590688644186
USER	TransportesAcabados	358	END	1590688598523	1590688644186
REQUEST	387		TransportesAcabados	1590688644826	1590688644836	OK	 
REQUEST	387		request_8	1590688644836	1590688644845	OK	 
REQUEST	403		TransportesAcabados	1590688644872	1590688644880	OK	 
REQUEST	403		request_8	1590688644881	1590688644890	OK	 
REQUEST	388		TransportesAcabados	1590688644882	1590688644892	OK	 
REQUEST	395		TransportesAcabados	1590688644893	1590688644903	OK	 
REQUEST	388		request_8	1590688644892	1590688644903	OK	 
REQUEST	392		TransportesAcabados	1590688644904	1590688644916	OK	 
REQUEST	395		request_8	1590688644904	1590688644916	OK	 
REQUEST	406		TransportesAcabados	1590688644904	1590688644916	OK	 
REQUEST	394		TransportesAcabados	1590688644915	1590688644931	OK	 
REQUEST	392		request_8	1590688644916	1590688644931	OK	 
REQUEST	407		TransportesAcabados	1590688644916	1590688644932	OK	 
REQUEST	406		request_8	1590688644916	1590688644933	OK	 
REQUEST	394		request_8	1590688644932	1590688644945	OK	 
REQUEST	402		TransportesAcabados	1590688644938	1590688644950	OK	 
REQUEST	407		request_8	1590688644932	1590688644950	OK	 
REQUEST	404		TransportesAcabados	1590688644938	1590688644954	OK	 
REQUEST	402		request_8	1590688644950	1590688644964	OK	 
REQUEST	390		TransportesAcabados	1590688644951	1590688644965	OK	 
REQUEST	404		request_8	1590688644954	1590688644967	OK	 
REQUEST	405		TransportesAcabados	1590688644951	1590688644972	OK	 
REQUEST	390		request_8	1590688644966	1590688644977	OK	 
REQUEST	405		request_8	1590688644973	1590688644984	OK	 
REQUEST	391		TransportesAcabados	1590688644981	1590688644990	OK	 
REQUEST	391		request_8	1590688644990	1590688645001	OK	 
REQUEST	389		TransportesAcabados	1590688644992	1590688645001	OK	 
REQUEST	389		request_8	1590688645002	1590688645012	OK	 
REQUEST	397		TransportesAcabados	1590688645004	1590688645015	OK	 
REQUEST	400		TransportesAcabados	1590688645015	1590688645025	OK	 
REQUEST	397		request_8	1590688645015	1590688645026	OK	 
REQUEST	400		request_8	1590688645026	1590688645036	OK	 
REQUEST	399		TransportesAcabados	1590688645030	1590688645042	OK	 
REQUEST	401		TransportesAcabados	1590688645031	1590688645047	OK	 
REQUEST	396		TransportesAcabados	1590688645030	1590688645053	OK	 
REQUEST	393		TransportesAcabados	1590688645044	1590688645056	OK	 
REQUEST	399		request_8	1590688645043	1590688645056	OK	 
REQUEST	401		request_8	1590688645047	1590688645060	OK	 
REQUEST	396		request_8	1590688645053	1590688645065	OK	 
REQUEST	393		request_8	1590688645056	1590688645068	OK	 
REQUEST	398		TransportesAcabados	1590688645058	1590688645069	OK	 
REQUEST	398		request_8	1590688645070	1590688645078	OK	 
REQUEST	409		TransportesAcabados	1590688645520	1590688645544	OK	 
REQUEST	408		TransportesAcabados	1590688645521	1590688645554	OK	 
REQUEST	409		request_8	1590688645544	1590688645565	OK	 
REQUEST	408		request_8	1590688645555	1590688645575	OK	 
USER	TransportesAcabados	357	END	1590688598369	1590688645757
USER	TransportesAcabados	366	END	1590688599856	1590688645757
USER	TransportesAcabados	359	END	1590688598695	1590688645883
USER	TransportesAcabados	368	END	1590688600202	1590688645883
USER	TransportesAcabados	364	END	1590688599547	1590688645884
USER	TransportesAcabados	360	END	1590688598865	1590688645884
USER	TransportesAcabados	356	END	1590688598203	1590688645998
USER	TransportesAcabados	362	END	1590688599183	1590688645998
USER	TransportesAcabados	354	END	1590688597901	1590688646706
USER	TransportesAcabados	361	END	1590688599025	1590688646903
USER	TransportesAcabados	355	END	1590688598022	1590688646903
USER	TransportesAcabados	353	END	1590688597723	1590688647002
USER	TransportesAcabados	375	END	1590688601365	1590688647342
USER	TransportesAcabados	379	END	1590688602041	1590688647342
USER	TransportesAcabados	373	END	1590688601024	1590688647342
USER	TransportesAcabados	371	END	1590688600731	1590688647342
USER	TransportesAcabados	377	END	1590688601694	1590688647343
USER	TransportesAcabados	372	END	1590688600869	1590688647343
USER	TransportesAcabados	369	END	1590688600354	1590688647343
USER	TransportesAcabados	374	END	1590688601199	1590688647343
USER	TransportesAcabados	378	END	1590688601851	1590688647360
USER	TransportesAcabados	380	END	1590688602222	1590688647371
USER	TransportesAcabados	367	END	1590688600035	1590688647371
USER	TransportesAcabados	376	END	1590688601524	1590688647387
USER	TransportesAcabados	381	END	1590688602393	1590688647388
REQUEST	532		Authenticated	1590688645451	1590688647393	OK	 
REQUEST	522		Authenticated	1590688645264	1590688647394	OK	 
REQUEST	523		Authenticated	1590688645756	1590688647397	OK	 
REQUEST	534		Authenticated	1590688645615	1590688647397	OK	 
USER	TransportesAcabados	370	END	1590688600545	1590688647409
REQUEST	539		Authenticated	1590688645518	1590688647409	OK	 
REQUEST	527		Authenticated	1590688645591	1590688647410	OK	 
USER	TransportesAcabados	382	END	1590688602550	1590688647422
REQUEST	537		Authenticated	1590688645616	1590688647423	OK	 
USER	TransportesAcabados	383	END	1590688602720	1590688647583
USER	TransportesAcabados	384	END	1590688602901	1590688647752
REQUEST	526		Authenticated	1590688645615	1590688647886	OK	 
REQUEST	525		Authenticated	1590688645616	1590688647897	OK	 
REQUEST	531		Authenticated	1590688645451	1590688647902	OK	 
REQUEST	528		Authenticated	1590688645516	1590688647904	OK	 
REQUEST	536		Authenticated	1590688645742	1590688647917	OK	 
REQUEST	533		Authenticated	1590688645616	1590688647919	OK	 
REQUEST	538		Authenticated	1590688645756	1590688647920	OK	 
REQUEST	540		Authenticated	1590688645756	1590688647924	OK	 
REQUEST	529		Authenticated	1590688645757	1590688647925	OK	 
REQUEST	536		Authenticated Redirect 1	1590688647917	1590688647941	OK	 
REQUEST	523		Authenticated Redirect 1	1590688647397	1590688647941	OK	 
REQUEST	412		TransportesAcabados	1590688646293	1590688647941	OK	 
REQUEST	524		Authenticated	1590688645757	1590688647947	OK	 
REQUEST	420		TransportesAcabados	1590688647667	1590688647954	OK	 
REQUEST	537		Authenticated Redirect 1	1590688647423	1590688647955	OK	 
REQUEST	423		TransportesAcabados	1590688647719	1590688647960	OK	 
REQUEST	422		TransportesAcabados	1590688647719	1590688647961	OK	 
REQUEST	424		TransportesAcabados	1590688647707	1590688647962	OK	 
REQUEST	417		TransportesAcabados	1590688647707	1590688647962	OK	 
REQUEST	529		Authenticated Redirect 1	1590688647926	1590688647964	OK	 
REQUEST	530		Authenticated	1590688645757	1590688647967	OK	 
REQUEST	418		TransportesAcabados	1590688647635	1590688647978	OK	 
