ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	rendimiento.TransportesAcabadosPerfomance	transportesacabadosperfomance	1590689484225	 	3.3.1
REQUEST	544		request_6	1590689600734	1590689600739	OK	 
USER	TransportesAcabados	334	END	1590689541333	1590689601000
USER	TransportesAcabados	354	END	1590689544666	1590689601151
USER	TransportesAcabados	364	END	1590689546337	1590689601182
USER	TransportesAcabados	375	END	1590689548212	1590689601192
REQUEST	436		TransportesAcabados	1590689601212	1590689601222	OK	 
USER	TransportesAcabados	347	END	1590689543492	1590689601223
REQUEST	436		request_8	1590689601223	1590689601232	OK	 
USER	TransportesAcabados	372	END	1590689547702	1590689601276
USER	TransportesAcabados	367	END	1590689546898	1590689601280
USER	TransportesAcabados	366	END	1590689546692	1590689601342
USER	TransportesAcabados	350	END	1590689544003	1590689601342
USER	TransportesAcabados	381	END	1590689549180	1590689601374
USER	TransportesAcabados	370	END	1590689547354	1590689601430
USER	TransportesAcabados	371	END	1590689547515	1590689601451
USER	TransportesAcabados	369	END	1590689547221	1590689601472
USER	TransportesAcabados	374	END	1590689548047	1590689601503
USER	TransportesAcabados	376	END	1590689548367	1590689601514
USER	TransportesAcabados	361	END	1590689545830	1590689601514
USER	TransportesAcabados	368	END	1590689547018	1590689601514
USER	TransportesAcabados	358	END	1590689545344	1590689601524
USER	TransportesAcabados	365	END	1590689546512	1590689602283
USER	TransportesAcabados	362	END	1590689546007	1590689602352
REQUEST	545		Authenticated	1590689601875	1590689602439	OK	 
REQUEST	545		Authenticated Redirect 1	1590689602439	1590689602445	OK	 
REQUEST	545		request_6	1590689602445	1590689602453	OK	 
USER	TransportesAcabados	351	END	1590689544203	1590689602643
USER	TransportesAcabados	378	END	1590689548742	1590689602714
REQUEST	564		Authenticated	1590689602411	1590689602961	OK	 
REQUEST	564		Authenticated Redirect 1	1590689602961	1590689602965	OK	 
REQUEST	564		request_6	1590689602966	1590689602969	OK	 
REQUEST	568		Authenticated	1590689602513	1590689603036	OK	 
REQUEST	568		Authenticated Redirect 1	1590689603036	1590689603041	OK	 
REQUEST	568		request_6	1590689603041	1590689603047	OK	 
USER	TransportesAcabados	353	END	1590689544509	1590689603230
USER	TransportesAcabados	379	END	1590689548871	1590689603370
USER	TransportesAcabados	357	END	1590689545164	1590689603450
USER	TransportesAcabados	352	END	1590689544381	1590689603910
USER	TransportesAcabados	363	END	1590689546166	1590689604130
USER	TransportesAcabados	383	END	1590689549507	1590689604131
USER	TransportesAcabados	355	END	1590689544834	1590689604159
USER	TransportesAcabados	359	END	1590689545491	1590689604192
USER	TransportesAcabados	377	END	1590689548546	1590689604354
USER	TransportesAcabados	384	END	1590689549669	1590689604610
USER	TransportesAcabados	392	END	1590689551000	1590689604719
USER	TransportesAcabados	387	END	1590689550183	1590689604720
USER	TransportesAcabados	373	END	1590689547849	1590689604721
USER	TransportesAcabados	399	END	1590689552163	1590689604721
USER	TransportesAcabados	360	END	1590689545664	1590689604731
USER	TransportesAcabados	385	END	1590689549911	1590689604732
USER	TransportesAcabados	403	END	1590689552920	1590689604732
USER	TransportesAcabados	382	END	1590689549346	1590689604832
REQUEST	573		Authenticated	1590689603604	1590689604980	OK	 
USER	TransportesAcabados	390	END	1590689550670	1590689605009
USER	TransportesAcabados	409	END	1590689553940	1590689605074
USER	TransportesAcabados	396	END	1590689551675	1590689605074
USER	TransportesAcabados	405	END	1590689553214	1590689605075
USER	TransportesAcabados	380	END	1590689549008	1590689605085
USER	TransportesAcabados	391	END	1590689550830	1590689605085
USER	TransportesAcabados	388	END	1590689550359	1590689605085
USER	TransportesAcabados	398	END	1590689552001	1590689605096
USER	TransportesAcabados	406	END	1590689553377	1590689605149
USER	TransportesAcabados	394	END	1590689551354	1590689605149
USER	TransportesAcabados	386	END	1590689550098	1590689605150
USER	TransportesAcabados	395	END	1590689551521	1590689605150
USER	TransportesAcabados	389	END	1590689550526	1590689605151
USER	TransportesAcabados	397	END	1590689551841	1590689605151
USER	TransportesAcabados	401	END	1590689552509	1590689605204
USER	TransportesAcabados	404	END	1590689553065	1590689605314
USER	TransportesAcabados	407	END	1590689553517	1590689605315
USER	TransportesAcabados	420	END	1590689555671	1590689605315
USER	TransportesAcabados	413	END	1590689554541	1590689605361
USER	TransportesAcabados	393	END	1590689551161	1590689605362
USER	TransportesAcabados	418	END	1590689555321	1590689605362
USER	TransportesAcabados	417	END	1590689555160	1590689605363
USER	TransportesAcabados	422	END	1590689556017	1590689605363
USER	TransportesAcabados	411	END	1590689554220	1590689605409
USER	TransportesAcabados	408	END	1590689553681	1590689605409
USER	TransportesAcabados	410	END	1590689554115	1590689605454
USER	TransportesAcabados	416	END	1590689554994	1590689605454
USER	TransportesAcabados	415	END	1590689554823	1590689605454
USER	TransportesAcabados	419	END	1590689555498	1590689605454
USER	TransportesAcabados	421	END	1590689555821	1590689605454
USER	TransportesAcabados	423	END	1590689556198	1590689605454
USER	TransportesAcabados	402	END	1590689552736	1590689605454
USER	TransportesAcabados	412	END	1590689554350	1590689605454
USER	TransportesAcabados	414	END	1590689554692	1590689605455
USER	TransportesAcabados	400	END	1590689552368	1590689605455
REQUEST	573		Authenticated Redirect 1	1590689604981	1590689605816	OK	 
REQUEST	569		Authenticated	1590689604382	1590689605830	OK	 
REQUEST	562		Authenticated	1590689604925	1590689605830	OK	 
REQUEST	539		Authenticated	1590689604944	1590689605831	OK	 
REQUEST	559		Authenticated	1590689604309	1590689605832	OK	 
REQUEST	557		Authenticated	1590689604058	1590689605835	OK	 
REQUEST	570		Authenticated	1590689604278	1590689605835	OK	 
REQUEST	555		Authenticated	1590689604832	1590689605837	OK	 
REQUEST	573		request_6	1590689605817	1590689605849	OK	 
REQUEST	546		Authenticated	1590689604229	1590689605953	OK	 
REQUEST	569		Authenticated Redirect 1	1590689605830	1590689605985	OK	 
REQUEST	559		Authenticated Redirect 1	1590689605832	1590689605996	OK	 
REQUEST	539		Authenticated Redirect 1	1590689605831	1590689605996	OK	 
REQUEST	555		Authenticated Redirect 1	1590689605838	1590689606023	OK	 
REQUEST	474		TransportesAcabados	1590689605263	1590689606046	OK	 
REQUEST	562		Authenticated Redirect 1	1590689605830	1590689606053	OK	 
REQUEST	447		TransportesAcabados	1590689605941	1590689606053	OK	 
REQUEST	569		request_6	1590689605985	1590689606054	OK	 
REQUEST	557		Authenticated Redirect 1	1590689605835	1590689606060	OK	 
REQUEST	559		request_6	1590689605996	1590689606063	OK	 
REQUEST	570		Authenticated Redirect 1	1590689605835	1590689606079	OK	 
REQUEST	555		request_6	1590689606023	1590689606100	OK	 
REQUEST	438		TransportesAcabados	1590689605903	1590689606100	OK	 
REQUEST	546		Authenticated Redirect 1	1590689605954	1590689606104	OK	 
REQUEST	539		request_6	1590689605997	1590689606399	OK	 
REQUEST	474		request_8	1590689606048	1590689606400	OK	 
REQUEST	561		Authenticated	1590689605705	1590689606407	OK	 
REQUEST	570		request_6	1590689606080	1590689606414	OK	 
REQUEST	447		request_8	1590689606053	1590689606414	OK	 
REQUEST	567		Authenticated	1590689605008	1590689606414	OK	 
REQUEST	557		request_6	1590689606061	1590689606627	OK	 
REQUEST	562		request_6	1590689606053	1590689606906	OK	 
REQUEST	438		request_8	1590689606100	1590689606906	OK	 
REQUEST	572		Authenticated	1590689606140	1590689606910	OK	 
REQUEST	571		Authenticated	1590689606136	1590689606910	OK	 
REQUEST	554		Authenticated	1590689606014	1590689606912	OK	 
REQUEST	546		request_6	1590689606104	1590689606912	OK	 
REQUEST	561		Authenticated Redirect 1	1590689606408	1590689606916	OK	 
REQUEST	571		Authenticated Redirect 1	1590689606910	1590689606920	OK	 
REQUEST	572		Authenticated Redirect 1	1590689606910	1590689606924	OK	 
REQUEST	567		Authenticated Redirect 1	1590689606414	1590689606924	OK	 
REQUEST	561		request_6	1590689606917	1590689606931	OK	 
REQUEST	571		request_6	1590689606921	1590689606935	OK	 
REQUEST	572		request_6	1590689606924	1590689606935	OK	 
REQUEST	567		request_6	1590689606924	1590689606938	OK	 
REQUEST	554		Authenticated Redirect 1	1590689606912	1590689606938	OK	 
REQUEST	554		request_6	1590689606938	1590689606943	OK	 
REQUEST	560		Authenticated	1590689606494	1590689607122	OK	 
REQUEST	560		Authenticated Redirect 1	1590689607122	1590689607127	OK	 
REQUEST	560		request_6	1590689607127	1590689607132	OK	 
USER	TransportesAcabados	431	END	1590689557491	1590689607352
USER	TransportesAcabados	429	END	1590689557168	1590689607352
USER	TransportesAcabados	439	END	1590689558830	1590689607370
USER	TransportesAcabados	430	END	1590689557324	1590689607395
USER	TransportesAcabados	437	END	1590689558495	1590689607396
USER	TransportesAcabados	433	END	1590689557843	1590689607409
USER	TransportesAcabados	425	END	1590689556519	1590689607508
REQUEST	575		Authenticated	1590689607370	1590689607965	OK	 
REQUEST	575		Authenticated Redirect 1	1590689607965	1590689607973	OK	 
REQUEST	575		request_6	1590689607973	1590689607978	OK	 
REQUEST	566		Authenticated	1590689607410	1590689607980	OK	 
REQUEST	566		Authenticated Redirect 1	1590689607980	1590689607989	OK	 
REQUEST	566		request_6	1590689607990	1590689607994	OK	 
REQUEST	581		Authenticated	1590689607471	1590689608036	OK	 
REQUEST	581		Authenticated Redirect 1	1590689608036	1590689608041	OK	 
REQUEST	581		request_6	1590689608041	1590689608047	OK	 
USER	TransportesAcabados	436	END	1590689558333	1590689608193
REQUEST	453		TransportesAcabados	1590689609455	1590689609465	OK	 
REQUEST	453		request_8	1590689609465	1590689609477	OK	 
REQUEST	466		TransportesAcabados	1590689609482	1590689609491	OK	 
REQUEST	466		request_8	1590689609491	1590689609500	OK	 
REQUEST	577		Authenticated	1590689609032	1590689609598	OK	 
REQUEST	577		Authenticated Redirect 1	1590689609598	1590689609602	OK	 
REQUEST	577		request_6	1590689609603	1590689609606	OK	 
REQUEST	458		TransportesAcabados	1590689610122	1590689610132	OK	 
REQUEST	458		request_8	1590689610132	1590689610140	OK	 
REQUEST	454		TransportesAcabados	1590689610143	1590689610153	OK	 
REQUEST	454		request_8	1590689610153	1590689610162	OK	 
REQUEST	428		TransportesAcabados	1590689610325	1590689610334	OK	 
REQUEST	428		request_8	1590689610334	1590689610344	OK	 
REQUEST	446		TransportesAcabados	1590689610749	1590689610777	OK	 
REQUEST	446		request_8	1590689610778	1590689610789	OK	 
REQUEST	574		Authenticated	1590689610402	1590689612542	OK	 
REQUEST	584		Authenticated	1590689610708	1590689612552	OK	 
REQUEST	580		Authenticated	1590689610702	1590689612552	OK	 
REQUEST	580		Authenticated Redirect 1	1590689612552	1590689612558	OK	 
REQUEST	587		Authenticated	1590689610680	1590689612559	OK	 
REQUEST	587		Authenticated Redirect 1	1590689612560	1590689612590	OK	 
REQUEST	600		Authenticated	1590689610750	1590689612610	OK	 
USER	TransportesAcabados	447	END	1590689560194	1590689613122
USER	TransportesAcabados	474	END	1590689564734	1590689613307
REQUEST	578		Authenticated	1590689610892	1590689613333	OK	 
REQUEST	596		Authenticated	1590689610977	1590689613334	OK	 
REQUEST	579		Authenticated	1590689610977	1590689613335	OK	 
REQUEST	589		Authenticated	1590689610880	1590689613335	OK	 
REQUEST	598		Authenticated	1590689611023	1590689613336	OK	 
REQUEST	585		Authenticated	1590689610892	1590689613341	OK	 
REQUEST	582		Authenticated	1590689610976	1590689613342	OK	 
REQUEST	586		Authenticated	1590689610977	1590689613342	OK	 
REQUEST	592		Authenticated	1590689610977	1590689613343	OK	 
REQUEST	587		request_6	1590689612591	1590689613344	OK	 
REQUEST	597		Authenticated	1590689611451	1590689613357	OK	 
REQUEST	594		Authenticated	1590689611077	1590689613359	OK	 
REQUEST	594		Authenticated Redirect 1	1590689613359	1590689613365	OK	 
REQUEST	459		TransportesAcabados	1590689612009	1590689613389	OK	 
REQUEST	462		TransportesAcabados	1590689611978	1590689613410	OK	 
REQUEST	576		Authenticated	1590689610976	1590689613413	OK	 
REQUEST	583		Authenticated	1590689610977	1590689613416	OK	 
USER	TransportesAcabados	438	END	1590689558660	1590689613754
REQUEST	434		TransportesAcabados	1590689613025	1590689613858	OK	 
REQUEST	600		Authenticated Redirect 1	1590689612610	1590689613859	OK	 
REQUEST	599		Authenticated	1590689610976	1590689613860	OK	 
REQUEST	456		TransportesAcabados	1590689611902	1590689613891	OK	 
REQUEST	459		request_8	1590689613390	1590689613891	OK	 
REQUEST	585		Authenticated Redirect 1	1590689613341	1590689613892	OK	 
REQUEST	590		Authenticated	1590689610976	1590689613914	OK	 
REQUEST	578		Authenticated Redirect 1	1590689613333	1590689613915	OK	 
REQUEST	443		TransportesAcabados	1590689611307	1590689613919	OK	 
REQUEST	435		TransportesAcabados	1590689612991	1590689613929	OK	 
REQUEST	595		Authenticated	1590689610977	1590689613930	OK	 
REQUEST	597		Authenticated Redirect 1	1590689613357	1590689613935	OK	 
REQUEST	488		TransportesAcabados	1590689613427	1590689613937	OK	 
REQUEST	598		Authenticated Redirect 1	1590689613336	1590689613941	OK	 
REQUEST	588		Authenticated	1590689611946	1590689613942	OK	 
REQUEST	582		Authenticated Redirect 1	1590689613342	1590689613943	OK	 
REQUEST	596		Authenticated Redirect 1	1590689613334	1590689613947	OK	 
REQUEST	589		Authenticated Redirect 1	1590689613335	1590689613947	OK	 
REQUEST	580		request_6	1590689612558	1590689613948	OK	 
REQUEST	448		TransportesAcabados	1590689612892	1590689613948	OK	 
REQUEST	574		Authenticated Redirect 1	1590689612542	1590689613949	OK	 
REQUEST	576		Authenticated Redirect 1	1590689613414	1590689613949	OK	 
REQUEST	584		Authenticated Redirect 1	1590689612552	1590689613949	OK	 
REQUEST	591		Authenticated	1590689613220	1590689613951	OK	 
REQUEST	578		request_6	1590689613915	1590689613960	OK	 
REQUEST	600		request_6	1590689613859	1590689613961	OK	 
REQUEST	586		Authenticated Redirect 1	1590689613342	1590689613965	OK	 
REQUEST	579		Authenticated Redirect 1	1590689613335	1590689613965	OK	 
REQUEST	455		TransportesAcabados	1590689612068	1590689613971	OK	 
REQUEST	594		request_6	1590689613366	1590689613973	OK	 
REQUEST	595		Authenticated Redirect 1	1590689613930	1590689613974	OK	 
REQUEST	593		Authenticated	1590689613188	1590689613976	OK	 
REQUEST	464		TransportesAcabados	1590689612953	1590689613976	OK	 
REQUEST	452		TransportesAcabados	1590689613548	1590689613977	OK	 
REQUEST	593		Authenticated Redirect 1	1590689613976	1590689613981	OK	 
REQUEST	588		Authenticated Redirect 1	1590689613942	1590689613983	OK	 
REQUEST	434		request_8	1590689613859	1590689613987	OK	 
REQUEST	591		Authenticated Redirect 1	1590689613951	1590689613989	OK	 
REQUEST	456		request_8	1590689613892	1590689613991	OK	 
REQUEST	462		request_8	1590689613410	1590689613991	OK	 
REQUEST	599		Authenticated Redirect 1	1590689613860	1590689613992	OK	 
REQUEST	583		Authenticated Redirect 1	1590689613417	1590689613994	OK	 
REQUEST	599		request_6	1590689613992	1590689613999	OK	 
REQUEST	589		request_6	1590689613947	1590689614000	OK	 
REQUEST	488		request_8	1590689613938	1590689614003	OK	 
REQUEST	592		Authenticated Redirect 1	1590689613343	1590689614004	OK	 
REQUEST	574		request_6	1590689613949	1590689614007	OK	 
REQUEST	435		request_8	1590689613929	1590689614008	OK	 
REQUEST	595		request_6	1590689613974	1590689614013	OK	 
REQUEST	426		TransportesAcabados	1590689612954	1590689614018	OK	 
REQUEST	452		request_8	1590689613978	1590689614018	OK	 
REQUEST	448		request_8	1590689613949	1590689614018	OK	 
REQUEST	455		request_8	1590689613971	1590689614019	OK	 
REQUEST	597		request_6	1590689613936	1590689614020	OK	 
REQUEST	586		request_6	1590689613965	1590689614020	OK	 
REQUEST	588		request_6	1590689613983	1590689614024	OK	 
REQUEST	592		request_6	1590689614004	1590689614026	OK	 
REQUEST	598		request_6	1590689613942	1590689614027	OK	 
REQUEST	443		request_8	1590689613919	1590689614030	OK	 
REQUEST	464		request_8	1590689613977	1590689614035	OK	 
REQUEST	585		request_6	1590689613892	1590689614037	OK	 
REQUEST	582		request_6	1590689613944	1590689614037	OK	 
REQUEST	596		request_6	1590689613947	1590689614037	OK	 
REQUEST	583		request_6	1590689613995	1590689614039	OK	 
REQUEST	590		Authenticated Redirect 1	1590689613914	1590689614039	OK	 
REQUEST	579		request_6	1590689613966	1590689614042	OK	 
REQUEST	584		request_6	1590689613950	1590689614042	OK	 
REQUEST	591		request_6	1590689613990	1590689614042	OK	 
REQUEST	593		request_6	1590689613982	1590689614045	OK	 
REQUEST	576		request_6	1590689613949	1590689614046	OK	 
REQUEST	590		request_6	1590689614040	1590689614046	OK	 
REQUEST	426		request_8	1590689614018	1590689614050	OK	 
REQUEST	441		TransportesAcabados	1590689614181	1590689614192	OK	 
REQUEST	441		request_8	1590689614193	1590689614202	OK	 
REQUEST	498		TransportesAcabados	1590689614230	1590689614239	OK	 
REQUEST	457		TransportesAcabados	1590689614230	1590689614239	OK	 
REQUEST	498		request_8	1590689614240	1590689614249	OK	 
REQUEST	457		request_8	1590689614240	1590689614249	OK	 
REQUEST	449		TransportesAcabados	1590689614334	1590689614341	OK	 
REQUEST	449		request_8	1590689614341	1590689614347	OK	 
REQUEST	450		TransportesAcabados	1590689614350	1590689614360	OK	 
REQUEST	450		request_8	1590689614360	1590689614386	OK	 
REQUEST	492		TransportesAcabados	1590689614376	1590689614397	OK	 
REQUEST	472		TransportesAcabados	1590689614386	1590689614407	OK	 
REQUEST	478		TransportesAcabados	1590689614371	1590689614408	OK	 
REQUEST	489		TransportesAcabados	1590689614376	1590689614416	OK	 
REQUEST	492		request_8	1590689614397	1590689614422	OK	 
REQUEST	472		request_8	1590689614408	1590689614423	OK	 
REQUEST	478		request_8	1590689614409	1590689614439	OK	 
REQUEST	489		request_8	1590689614416	1590689614440	OK	 
REQUEST	467		TransportesAcabados	1590689614431	1590689614456	OK	 
REQUEST	493		TransportesAcabados	1590689614432	1590689614457	OK	 
REQUEST	494		TransportesAcabados	1590689614435	1590689614458	OK	 
REQUEST	444		TransportesAcabados	1590689614436	1590689614467	OK	 
REQUEST	493		request_8	1590689614457	1590689614469	OK	 
REQUEST	500		TransportesAcabados	1590689614438	1590689614469	OK	 
REQUEST	440		TransportesAcabados	1590689614437	1590689614488	OK	 
REQUEST	444		request_8	1590689614467	1590689614495	OK	 
REQUEST	442		TransportesAcabados	1590689614437	1590689614518	OK	 
