ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.InscribirCurso	inscribircurso	1591034731304	 	3.3.1
REQUEST	532		IniciadoSesion	1591034797679	1591034798573	OK	 
USER	InscribirCurso	207	END	1591034751072	1591034798574
REQUEST	722		Home	1591034797925	1591034798578	OK	 
REQUEST	528		IniciadoSesion	1591034797296	1591034798591	OK	 
REQUEST	526		IniciadoSesion	1591034797118	1591034798593	OK	 
REQUEST	669		IniciarSesion	1591034798127	1591034798599	OK	 
REQUEST	670		IniciarSesion	1591034798191	1591034798599	OK	 
REQUEST	665		IniciarSesion	1591034797778	1591034798600	OK	 
REQUEST	315		MisCursosInscritos	1591034798400	1591034798612	OK	 
REQUEST	313		MisCursosInscritos	1591034798231	1591034798613	OK	 
REQUEST	417		VerCursos	1591034797723	1591034798613	OK	 
REQUEST	725		Home	1591034798191	1591034798618	OK	 
REQUEST	311		MisCursosInscritos	1591034798010	1591034798619	OK	 
REQUEST	525		IniciadoSesion Redirect 1	1591034798258	1591034798641	OK	 
REQUEST	425		VerCursos	1591034798422	1591034798646	OK	 
REQUEST	667		IniciarSesion	1591034797925	1591034798647	OK	 
REQUEST	673		IniciarSesion	1591034798461	1591034798648	OK	 
REQUEST	308		MisCursosInscritos	1591034797778	1591034798648	OK	 
REQUEST	312		MisCursosInscritos	1591034798155	1591034798650	OK	 
REQUEST	726		Home	1591034798290	1591034798652	OK	 
REQUEST	729		Home	1591034798541	1591034798652	OK	 
REQUEST	426		VerCursos	1591034798498	1591034798652	OK	 
REQUEST	727		Home	1591034798367	1591034798654	OK	 
USER	InscribirCurso	208	END	1591034751164	1591034798699
USER	InscribirCurso	730	START	1591034798699	1591034798699
REQUEST	418		VerCursos	1591034797815	1591034798701	OK	 
REQUEST	424		VerCursos	1591034798325	1591034798702	OK	 
REQUEST	427		VerCursos	1591034798583	1591034798703	OK	 
REQUEST	316		MisCursosInscritos	1591034798498	1591034798706	OK	 
REQUEST	310		MisCursosInscritos	1591034797955	1591034798706	OK	 
REQUEST	730		Home	1591034798700	1591034798709	OK	 
REQUEST	309		MisCursosInscritos	1591034797865	1591034798710	OK	 
REQUEST	526		IniciadoSesion Redirect 1	1591034798593	1591034798737	OK	 
REQUEST	528		IniciadoSesion Redirect 1	1591034798591	1591034798737	OK	 
REQUEST	422		VerCursos	1591034798155	1591034798738	OK	 
REQUEST	728		Home	1591034798445	1591034798738	OK	 
REQUEST	420		VerCursos	1591034797955	1591034798738	OK	 
REQUEST	518		IniciadoSesion Redirect 1	1591034798267	1591034798739	OK	 
REQUEST	419		VerCursos	1591034797865	1591034798739	OK	 
USER	InscribirCurso	731	START	1591034798739	1591034798739
REQUEST	532		IniciadoSesion Redirect 1	1591034798573	1591034798762	OK	 
REQUEST	423		VerCursos	1591034798212	1591034798763	OK	 
REQUEST	317		MisCursosInscritos	1591034798609	1591034798764	OK	 
REQUEST	674		IniciarSesion	1591034798574	1591034798764	OK	 
USER	InscribirCurso	209	END	1591034751248	1591034798781
REQUEST	675		IniciarSesion	1591034798699	1591034798798	OK	 
REQUEST	428		VerCursos	1591034798700	1591034798799	OK	 
USER	InscribirCurso	210	END	1591034751339	1591034798816
USER	InscribirCurso	732	START	1591034798816	1591034798816
REQUEST	731		Home	1591034798740	1591034798843	OK	 
REQUEST	676		IniciarSesion	1591034798739	1591034798846	OK	 
REQUEST	529		IniciadoSesion	1591034797370	1591034798891	OK	 
REQUEST	732		Home	1591034798817	1591034798891	OK	 
REQUEST	318		MisCursosInscritos	1591034798699	1591034798891	OK	 
REQUEST	529		IniciadoSesion Redirect 1	1591034798891	1591034798897	OK	 
REQUEST	677		IniciarSesion	1591034798874	1591034798898	OK	 
REQUEST	429		VerCursos	1591034798782	1591034798906	OK	 
REQUEST	319		MisCursosInscritos	1591034798816	1591034798906	OK	 
REQUEST	430		VerCursos	1591034798874	1591034798908	OK	 
USER	InscribirCurso	733	START	1591034798915	1591034798915
REQUEST	733		Home	1591034798915	1591034798945	OK	 
REQUEST	678		IniciarSesion	1591034798915	1591034798950	OK	 
REQUEST	320		MisCursosInscritos	1591034798911	1591034798955	OK	 
USER	InscribirCurso	211	END	1591034751453	1591034798957
REQUEST	431		VerCursos	1591034798957	1591034798989	OK	 
REQUEST	321		MisCursosInscritos	1591034798957	1591034798994	OK	 
USER	InscribirCurso	734	START	1591034799000	1591034799000
REQUEST	531		IniciadoSesion	1591034797586	1591034799021	OK	 
REQUEST	734		Home	1591034799001	1591034799054	OK	 
REQUEST	531		IniciadoSesion Redirect 1	1591034799021	1591034799059	OK	 
REQUEST	679		IniciarSesion	1591034799045	1591034799060	OK	 
REQUEST	432		VerCursos	1591034799045	1591034799068	OK	 
USER	InscribirCurso	212	END	1591034751538	1591034799100
USER	InscribirCurso	735	START	1591034799100	1591034799100
REQUEST	735		Home	1591034799101	1591034799112	OK	 
REQUEST	680		IniciarSesion	1591034799100	1591034799114	OK	 
REQUEST	322		MisCursosInscritos	1591034799100	1591034799123	OK	 
USER	InscribirCurso	213	END	1591034751628	1591034799158
REQUEST	433		VerCursos	1591034799157	1591034799172	OK	 
REQUEST	323		MisCursosInscritos	1591034799157	1591034799173	OK	 
USER	InscribirCurso	736	START	1591034799225	1591034799225
REQUEST	736		Home	1591034799225	1591034799231	OK	 
REQUEST	681		IniciarSesion	1591034799225	1591034799231	OK	 
REQUEST	324		MisCursosInscritos	1591034799225	1591034799240	OK	 
USER	InscribirCurso	214	END	1591034751719	1591034799292
USER	InscribirCurso	737	START	1591034799291	1591034799291
REQUEST	533		IniciadoSesion	1591034797778	1591034799353	OK	 
REQUEST	533		IniciadoSesion Redirect 1	1591034799353	1591034799358	OK	 
REQUEST	682		IniciarSesion	1591034799292	1591034799359	OK	 
USER	InscribirCurso	738	START	1591034799359	1591034799359
REQUEST	737		Home	1591034799292	1591034799398	OK	 
REQUEST	434		VerCursos	1591034799292	1591034799400	OK	 
USER	InscribirCurso	215	END	1591034751810	1591034799426
REQUEST	738		Home	1591034799359	1591034799458	OK	 
USER	InscribirCurso	216	END	1591034751903	1591034799474
USER	InscribirCurso	739	START	1591034799528	1591034799528
USER	InscribirCurso	217	END	1591034752004	1591034799583
USER	InscribirCurso	218	END	1591034752088	1591034799631
USER	InscribirCurso	740	START	1591034799631	1591034799631
USER	InscribirCurso	741	START	1591034799678	1591034799678
USER	InscribirCurso	219	END	1591034752179	1591034799719
USER	InscribirCurso	742	START	1591034799787	1591034799787
USER	InscribirCurso	220	END	1591034752271	1591034799867
USER	InscribirCurso	743	START	1591034799867	1591034799867
REQUEST	325		MisCursosInscritos	1591034799359	1591034799899	OK	 
REQUEST	534		IniciadoSesion	1591034797835	1591034799903	OK	 
REQUEST	542		IniciadoSesion	1591034798574	1591034799903	OK	 
REQUEST	539		IniciadoSesion	1591034798325	1591034799903	OK	 
REQUEST	541		IniciadoSesion	1591034798478	1591034799908	OK	 
REQUEST	544		IniciadoSesion	1591034798740	1591034799909	OK	 
REQUEST	435		VerCursos	1591034799359	1591034799916	OK	 
REQUEST	326		MisCursosInscritos	1591034799426	1591034799930	OK	 
REQUEST	535		IniciadoSesion	1591034797925	1591034799946	OK	 
REQUEST	329		MisCursosInscritos	1591034799718	1591034799959	OK	 
USER	InscribirCurso	221	END	1591034752362	1591034799962
USER	InscribirCurso	744	START	1591034799962	1591034799962
REQUEST	538		IniciadoSesion	1591034798231	1591034799990	OK	 
REQUEST	537		IniciadoSesion	1591034798127	1591034799990	OK	 
REQUEST	440		VerCursos	1591034799758	1591034799995	OK	 
REQUEST	540		IniciadoSesion	1591034798400	1591034800023	OK	 
REQUEST	544		IniciadoSesion Redirect 1	1591034799910	1591034800024	OK	 
USER	InscribirCurso	222	END	1591034752453	1591034800059
USER	InscribirCurso	745	START	1591034800059	1591034800059
USER	InscribirCurso	223	END	1591034752543	1591034800121
USER	InscribirCurso	746	START	1591034800157	1591034800157
REQUEST	442		VerCursos	1591034799920	1591034800177	OK	 
REQUEST	739		Home	1591034799528	1591034800177	OK	 
REQUEST	438		VerCursos	1591034799583	1591034800177	OK	 
REQUEST	436		VerCursos	1591034799426	1591034800177	OK	 
USER	InscribirCurso	224	END	1591034752628	1591034800189
REQUEST	536		IniciadoSesion	1591034798051	1591034800203	OK	 
REQUEST	328		MisCursosInscritos	1591034799583	1591034800203	OK	 
REQUEST	744		Home	1591034799962	1591034800204	OK	 
REQUEST	330		MisCursosInscritos	1591034799787	1591034800205	OK	 
REQUEST	545		IniciadoSesion	1591034798874	1591034800205	OK	 
REQUEST	684		IniciarSesion	1591034799528	1591034800206	OK	 
USER	InscribirCurso	747	START	1591034800238	1591034800238
USER	InscribirCurso	225	END	1591034752719	1591034800310
USER	InscribirCurso	748	START	1591034800325	1591034800325
REQUEST	549		IniciadoSesion	1591034799225	1591034800326	OK	 
REQUEST	547		IniciadoSesion	1591034799045	1591034800338	OK	 
REQUEST	444		VerCursos	1591034800121	1591034800358	OK	 
REQUEST	550		IniciadoSesion	1591034799292	1591034800358	OK	 
USER	InscribirCurso	226	END	1591034752810	1591034800359
REQUEST	543		IniciadoSesion	1591034798699	1591034800360	OK	 
REQUEST	741		Home	1591034799679	1591034800363	OK	 
REQUEST	548		IniciadoSesion	1591034799157	1591034800363	OK	 
REQUEST	535		IniciadoSesion Redirect 1	1591034799946	1591034800364	OK	 
REQUEST	548		IniciadoSesion Redirect 1	1591034800363	1591034800368	OK	 
REQUEST	549		IniciadoSesion Redirect 1	1591034800326	1591034800369	OK	 
REQUEST	742		Home	1591034799787	1591034800373	OK	 
REQUEST	333		MisCursosInscritos	1591034800157	1591034800378	OK	 
REQUEST	546		IniciadoSesion	1591034798957	1591034800382	OK	 
REQUEST	437		VerCursos	1591034799474	1591034800391	OK	 
REQUEST	327		MisCursosInscritos	1591034799528	1591034800392	OK	 
REQUEST	686		IniciarSesion	1591034799678	1591034800392	OK	 
REQUEST	443		VerCursos	1591034800059	1591034800395	OK	 
REQUEST	747		Home	1591034800238	1591034800404	OK	 
REQUEST	439		VerCursos	1591034799678	1591034800405	OK	 
REQUEST	536		IniciadoSesion Redirect 1	1591034800203	1591034800419	OK	 
USER	InscribirCurso	749	START	1591034800423	1591034800423
USER	InscribirCurso	750	START	1591034800424	1591034800424
REQUEST	537		IniciadoSesion Redirect 1	1591034799990	1591034800425	OK	 
USER	InscribirCurso	227	END	1591034752900	1591034800448
REQUEST	447		VerCursos	1591034800359	1591034800449	OK	 
USER	InscribirCurso	228	END	1591034752990	1591034800519
USER	InscribirCurso	751	START	1591034800539	1591034800539
USER	InscribirCurso	229	END	1591034753081	1591034800617
USER	InscribirCurso	752	START	1591034800623	1591034800623
USER	InscribirCurso	230	END	1591034753172	1591034800689
REQUEST	331		MisCursosInscritos	1591034799904	1591034800696	OK	 
REQUEST	542		IniciadoSesion Redirect 1	1591034799903	1591034800696	OK	 
USER	InscribirCurso	753	START	1591034800714	1591034800714
REQUEST	334		MisCursosInscritos	1591034800238	1591034800716	OK	 
REQUEST	750		Home	1591034800424	1591034800722	OK	 
REQUEST	749		Home	1591034800424	1591034800724	OK	 
REQUEST	550		IniciadoSesion Redirect 1	1591034800358	1591034800726	OK	 
REQUEST	445		VerCursos	1591034800223	1591034800731	OK	 
REQUEST	446		VerCursos	1591034800286	1591034800731	OK	 
REQUEST	746		Home	1591034800157	1591034800740	OK	 
REQUEST	683		IniciarSesion	1591034799426	1591034800740	OK	 
REQUEST	539		IniciadoSesion Redirect 1	1591034799903	1591034800741	OK	 
REQUEST	556		IniciadoSesion	1591034799850	1591034800742	OK	 
REQUEST	688		IniciarSesion	1591034799850	1591034800742	OK	 
REQUEST	545		IniciadoSesion Redirect 1	1591034800205	1591034800753	OK	 
REQUEST	694		IniciarSesion	1591034800393	1591034800753	OK	 
REQUEST	740		Home	1591034799632	1591034800754	OK	 
REQUEST	693		IniciarSesion	1591034800304	1591034800755	OK	 
REQUEST	538		IniciadoSesion Redirect 1	1591034799990	1591034800757	OK	 
USER	InscribirCurso	231	END	1591034753273	1591034800817
USER	InscribirCurso	754	START	1591034800817	1591034800817
REQUEST	751		Home	1591034800540	1591034800834	OK	 
REQUEST	687		IniciarSesion	1591034799758	1591034800835	OK	 
REQUEST	335		MisCursosInscritos	1591034800343	1591034800835	OK	 
REQUEST	540		IniciadoSesion Redirect 1	1591034800023	1591034800859	OK	 
REQUEST	690		IniciarSesion	1591034800059	1591034800859	OK	 
REQUEST	448		VerCursos	1591034800460	1591034800860	OK	 
REQUEST	338		MisCursosInscritos	1591034800581	1591034800860	OK	 
REQUEST	534		IniciadoSesion Redirect 1	1591034799903	1591034800860	OK	 
REQUEST	753		Home	1591034800714	1591034800864	OK	 
REQUEST	554		IniciadoSesion	1591034799678	1591034800865	OK	 
REQUEST	551		IniciadoSesion	1591034799426	1591034800865	OK	 
REQUEST	743		Home	1591034799868	1591034800894	OK	 
REQUEST	691		IniciarSesion	1591034800121	1591034800894	OK	 
REQUEST	689		IniciarSesion	1591034799920	1591034800895	OK	 
USER	InscribirCurso	232	END	1591034753358	1591034800899
USER	InscribirCurso	755	START	1591034800899	1591034800899
REQUEST	450		VerCursos	1591034800658	1591034800917	OK	 
REQUEST	698		IniciarSesion	1591034800749	1591034800918	OK	 
REQUEST	543		IniciadoSesion Redirect 1	1591034800360	1591034800920	OK	 
REQUEST	745		Home	1591034800061	1591034800926	OK	 
REQUEST	342		MisCursosInscritos	1591034800899	1591034800927	OK	 
REQUEST	697		IniciarSesion	1591034800654	1591034800928	OK	 
REQUEST	696		IniciarSesion	1591034800581	1591034800947	OK	 
REQUEST	692		IniciarSesion	1591034800201	1591034800949	OK	 
REQUEST	336		MisCursosInscritos	1591034800426	1591034800949	OK	 
REQUEST	541		IniciadoSesion Redirect 1	1591034799909	1591034800949	OK	 
REQUEST	552		IniciadoSesion	1591034799528	1591034800950	OK	 
USER	InscribirCurso	233	END	1591034753439	1591034800960
REQUEST	555		IniciadoSesion	1591034799758	1591034800968	OK	 
REQUEST	337		MisCursosInscritos	1591034800499	1591034800998	OK	 
REQUEST	685		IniciarSesion	1591034799583	1591034800998	OK	 
REQUEST	341		MisCursosInscritos	1591034800822	1591034800998	OK	 
USER	InscribirCurso	756	START	1591034800999	1591034800999
USER	InscribirCurso	234	END	1591034753531	1591034801047
USER	InscribirCurso	757	START	1591034801079	1591034801079
USER	InscribirCurso	235	END	1591034753622	1591034801144
USER	InscribirCurso	758	START	1591034801175	1591034801175
USER	InscribirCurso	236	END	1591034753712	1591034801225
USER	InscribirCurso	759	START	1591034801251	1591034801251
USER	InscribirCurso	237	END	1591034753804	1591034801342
USER	InscribirCurso	760	START	1591034801342	1591034801342
REQUEST	441		VerCursos	1591034799850	1591034801392	OK	 
REQUEST	546		IniciadoSesion Redirect 1	1591034800382	1591034801392	OK	 
REQUEST	332		MisCursosInscritos	1591034800059	1591034801396	OK	 
REQUEST	553		IniciadoSesion	1591034799583	1591034801396	OK	 
REQUEST	554		IniciadoSesion Redirect 1	1591034800865	1591034801396	OK	 
REQUEST	558		IniciadoSesion	1591034800059	1591034801399	OK	 
REQUEST	758		Home	1591034801175	1591034801402	OK	 
REQUEST	759		Home	1591034801251	1591034801402	OK	 
REQUEST	752		Home	1591034800623	1591034801403	OK	 
REQUEST	560		IniciadoSesion	1591034800223	1591034801404	OK	 
REQUEST	556		IniciadoSesion Redirect 1	1591034800742	1591034801406	OK	 
REQUEST	555		IniciadoSesion Redirect 1	1591034800968	1591034801409	OK	 
REQUEST	561		IniciadoSesion	1591034800304	1591034801410	OK	 
REQUEST	748		Home	1591034800326	1591034801411	OK	 
REQUEST	760		Home	1591034801342	1591034801412	OK	 
REQUEST	456		VerCursos	1591034801262	1591034801415	OK	 
USER	InscribirCurso	238	END	1591034753889	1591034801418
REQUEST	452		VerCursos	1591034800859	1591034801427	OK	 
REQUEST	695		IniciarSesion	1591034800484	1591034801448	OK	 
REQUEST	757		Home	1591034801080	1591034801451	OK	 
REQUEST	701		IniciarSesion	1591034801034	1591034801458	OK	 
REQUEST	339		MisCursosInscritos	1591034800654	1591034801459	OK	 
REQUEST	557		IniciadoSesion	1591034799947	1591034801460	OK	 
USER	InscribirCurso	761	START	1591034801460	1591034801460
REQUEST	699		IniciarSesion	1591034800859	1591034801495	OK	 
REQUEST	560		IniciadoSesion Redirect 1	1591034801404	1591034801496	OK	 
REQUEST	755		Home	1591034800899	1591034801496	OK	 
USER	InscribirCurso	239	END	1591034753981	1591034801525
REQUEST	348		MisCursosInscritos	1591034801418	1591034801526	OK	 
REQUEST	451		VerCursos	1591034800749	1591034801527	OK	 
REQUEST	552		IniciadoSesion Redirect 1	1591034800950	1591034801527	OK	 
REQUEST	700		IniciarSesion	1591034800960	1591034801540	OK	 
REQUEST	559		IniciadoSesion	1591034800121	1591034801541	OK	 
REQUEST	547		IniciadoSesion Redirect 1	1591034800339	1591034801544	OK	 
REQUEST	754		Home	1591034800817	1591034801569	OK	 
REQUEST	563		IniciadoSesion	1591034800499	1591034801571	OK	 
REQUEST	449		VerCursos	1591034800540	1591034801584	OK	 
USER	InscribirCurso	762	START	1591034801584	1591034801584
REQUEST	703		IniciarSesion	1591034801251	1591034801584	OK	 
REQUEST	345		MisCursosInscritos	1591034801144	1591034801586	OK	 
REQUEST	344		MisCursosInscritos	1591034801066	1591034801590	OK	 
REQUEST	340		MisCursosInscritos	1591034800749	1591034801591	OK	 
REQUEST	756		Home	1591034800999	1591034801593	OK	 
REQUEST	762		Home	1591034801584	1591034801595	OK	 
REQUEST	564		IniciadoSesion	1591034800581	1591034801602	OK	 
REQUEST	562		IniciadoSesion	1591034800405	1591034801603	OK	 
USER	InscribirCurso	240	END	1591034754070	1591034801607
REQUEST	457		VerCursos	1591034801362	1591034801610	OK	 
REQUEST	705		IniciarSesion	1591034801403	1591034801610	OK	 
REQUEST	561		IniciadoSesion Redirect 1	1591034801410	1591034801611	OK	 
REQUEST	567		IniciadoSesion	1591034800859	1591034801611	OK	 
REQUEST	704		IniciarSesion	1591034801403	1591034801611	OK	 
REQUEST	350		MisCursosInscritos	1591034801584	1591034801613	OK	 
REQUEST	706		IniciarSesion	1591034801496	1591034801614	OK	 
REQUEST	458		VerCursos	1591034801496	1591034801618	OK	 
REQUEST	454		VerCursos	1591034801034	1591034801619	OK	 
REQUEST	564		IniciadoSesion Redirect 1	1591034801602	1591034801622	OK	 
REQUEST	558		IniciadoSesion Redirect 1	1591034801400	1591034801628	OK	 
REQUEST	455		VerCursos	1591034801156	1591034801632	OK	 
REQUEST	559		IniciadoSesion Redirect 1	1591034801541	1591034801632	OK	 
REQUEST	557		IniciadoSesion Redirect 1	1591034801460	1591034801633	OK	 
REQUEST	761		Home	1591034801460	1591034801633	OK	 
REQUEST	702		IniciarSesion	1591034801156	1591034801649	OK	 
REQUEST	551		IniciadoSesion Redirect 1	1591034800865	1591034801650	OK	 
REQUEST	563		IniciadoSesion Redirect 1	1591034801571	1591034801650	OK	 
USER	InscribirCurso	763	START	1591034801651	1591034801651
REQUEST	349		MisCursosInscritos	1591034801524	1591034801651	OK	 
REQUEST	346		MisCursosInscritos	1591034801240	1591034801692	OK	 
REQUEST	565		IniciadoSesion	1591034800658	1591034801698	OK	 
REQUEST	567		IniciadoSesion Redirect 1	1591034801611	1591034801699	OK	 
REQUEST	553		IniciadoSesion Redirect 1	1591034801396	1591034801699	OK	 
REQUEST	453		VerCursos	1591034800960	1591034801700	OK	 
REQUEST	562		IniciadoSesion Redirect 1	1591034801603	1591034801701	OK	 
REQUEST	763		Home	1591034801651	1591034801702	OK	 
USER	InscribirCurso	241	END	1591034754160	1591034801703
REQUEST	343		MisCursosInscritos	1591034800960	1591034801742	OK	 
REQUEST	347		MisCursosInscritos	1591034801309	1591034801742	OK	 
REQUEST	707		IniciarSesion	1591034801611	1591034801742	OK	 
USER	InscribirCurso	764	START	1591034801743	1591034801743
REQUEST	460		VerCursos	1591034801705	1591034801781	OK	 
USER	InscribirCurso	242	END	1591034754252	1591034801795
REQUEST	459		VerCursos	1591034801606	1591034801798	OK	 
REQUEST	565		IniciadoSesion Redirect 1	1591034801699	1591034801828	OK	 
